Date,fdi_inflows_usd,fdi_inflows_usd_MA7,fdi_inflows_usd_MA30
2013-05-02,63133.56,58883.561428571425,58369.29266666667
2013-05-03,61270.55,59773.48285714286,58646.804000000004
2013-05-04,61678.08,60754.891428571435,58747.717333333334
2013-05-05,66917.81,62426.61428571429,58957.306333333334
2013-05-06,41243.15,59615.46,58470.206
2013-05-07,44212.33,56504.892857142855,58340.18333333333
2013-05-08,47530.82,55140.9,58291.66733333333
2013-05-09,54633.56,53926.614285714284,58184.932
2013-05-10,58184.93,53485.811428571425,57924.88633333333
2013-05-11,61212.33,53419.275714285715,58153.88166666667
2013-05-12,56845.89,51980.42999999999,58103.425
2013-05-13,63948.63,55224.07,58351.82666666667
2013-05-14,75010.27,59623.775714285715,58941.780999999995
2013-05-15,62027.4,61694.71571428572,58930.13733333333
2013-05-16,60222.6,62493.15,58658.447666666674
2013-05-17,72332.19,64514.18714285714,59069.863
2013-05-18,72972.6,66194.22571428571,59366.78066666667
2013-05-19,81356.16,69695.69285714286,59865.524666666664
2013-05-20,95095.89,74145.30142857143,60930.935666666664
2013-05-21,73496.58,73929.06000000001,61530.59333333334
2013-05-22,70702.05,75168.2957142857,62198.172999999995
2013-05-23,68198.63,76307.72857142857,62834.702666666664
2013-05-24,77921.23,77106.16285714286,63527.51066666666
2013-05-25,58883.56,75093.44285714287,63269.405666666666
2013-05-26,53003.42,71043.05142857143,63201.48300000001
2013-05-27,58359.59,65795.00857142857,63319.861999999994
2013-05-28,68023.97,65013.207142857136,63746.80266666666
2013-05-29,69828.77,64888.45285714285,64043.72066666666
2013-05-30,59000.0,63574.362857142856,63810.844
2013-05-31,46424.66,59074.852857142854,63455.70700000001
2013-06-01,49917.81,57794.03142857143,63015.182
2013-06-02,51489.73,57577.79,62689.15466666666
2013-06-03,53236.3,56845.89142857143,62407.761999999995
2013-06-04,56089.04,55140.90142857144,62046.803
2013-06-05,65695.21,54550.392857142855,62861.871666666666
2013-06-06,67674.66,55789.630000000005,63643.94933333334
2013-06-07,62900.68,58143.34714285714,64156.278000000006
2013-06-08,62434.93,59931.50714285714,64416.32366666666
2013-06-09,73089.04,63017.12285714286,64913.12733333334
2013-06-10,73380.14,65894.81428571428,65318.721
2013-06-11,69537.67,67816.04714285715,65741.78033333334
2013-06-12,72273.97,68755.87000000001,66019.29166666667
2013-06-13,62376.71,67999.01999999999,65598.173
2013-06-14,61503.42,67799.41142857143,65580.707
2013-06-15,55856.16,66859.58714285714,65435.159
2013-06-16,57719.18,64663.892857142855,64948.058666666664
2013-06-17,59756.85,62717.70857142857,64507.53366666667
2013-06-18,54400.68,60555.281428571434,63609.01766666667
2013-06-19,74078.77,60813.11,62908.44700000001
2013-06-20,68023.97,61619.861428571436,62726.026666666665
2013-06-21,55273.97,60729.939999999995,62211.757333333335
2013-06-22,52945.21,60314.090000000004,61703.310000000005
2013-06-23,52304.79,59540.60571428571,60849.42866666666
2013-06-24,62376.71,59914.87142857142,60965.867
2013-06-25,67732.88,61819.47142857143,61456.849
2013-06-26,69363.01,61145.791428571436,61823.62966666667
2013-06-27,55856.16,59407.532857142854,61418.036
2013-06-28,58184.93,59823.38428571429,61029.908
2013-06-29,59291.1,60729.94,61039.611333333334
2013-06-30,57602.74,61486.79,61412.214
2013-07-01,51606.16,59948.14,61468.492333333335
2013-07-02,57369.86,58467.70857142857,61664.49666666667
2013-07-03,49626.71,55648.23714285714,61544.177
2013-07-04,37051.37,52961.83857142857,60909.588
2013-07-05,48287.67,51547.94428571429,60329.33666666667
2013-07-06,66335.62,52554.30428571429,60284.702
2013-07-07,69130.14,54201.07571428571,60492.350666666665
2013-07-08,68315.07,56588.06285714286,60688.35533333334
2013-07-09,64996.58,57677.59428571428,60418.60666666667
2013-07-10,43339.04,56779.35571428571,59417.23666666667
2013-07-11,47763.7,58309.688571428575,58691.437666666665
2013-07-12,55565.07,59349.31714285714,58134.47433333333
2013-07-13,72332.19,60205.969999999994,58466.32366666666
2013-07-14,59873.29,58883.56285714286,58411.986000000004
2013-07-15,53294.52,56737.770000000004,58326.598
2013-07-16,55157.53,55332.19142857142,58241.20966666667
2013-07-17,51664.38,56521.525714285715,57971.46066666666
2013-07-18,59291.1,58168.29714285715,58134.47466666667
2013-07-19,59058.22,58667.31857142857,57633.789666666664
2013-07-20,58243.15,56654.59857142857,57307.76233333333
2013-07-21,60921.23,56804.30428571429,57496.00433333334
2013-07-22,73263.7,59657.044285714284,58173.287333333334
2013-07-23,65520.55,61137.47571428572,58613.81266666667
2013-07-24,75417.81,64530.822857142855,59048.515999999996
2013-07-25,72623.29,66435.42142857143,59211.52966666666
2013-07-26,68489.73,67782.78,59182.42033333333
2013-07-27,51023.97,66751.46857142857,59021.34733333333
2013-07-28,57719.18,66294.03285714285,59005.82233333334
2013-07-29,57893.84,64098.33857142857,58959.246999999996
2013-07-30,54633.56,62543.05428571429,58860.274333333335
2013-07-31,71575.34,61994.130000000005,59525.913666666675
2013-08-01,71633.56,61852.73999999999,60001.37033333333
2013-08-02,42291.1,58110.07857142857,59756.85
2013-08-03,43455.48,57028.86571428571,59970.32033333333
2013-08-04,58301.37,57112.03571428572,60304.11033333334
2013-08-05,56671.23,56937.37714285714,59981.96400000001
2013-08-06,60164.38,57727.49428571429,59683.10533333333
2013-08-07,55506.85,55431.99571428571,59256.164666666664
2013-08-08,59523.97,53702.05428571429,59073.744333333336
2013-08-09,59523.97,56163.892857142855,59613.242
2013-08-10,62085.62,58825.34142857143,60090.63933333334
2013-08-11,59523.97,58999.99857142858,60222.602666666666
2013-08-12,69828.77,60879.647142857146,60139.155333333336
2013-08-13,70003.42,62285.224285714285,60476.82633333334
2013-08-14,57544.52,62576.32,60618.493
2013-08-15,63715.75,63175.14571428572,60903.767
2013-08-16,53643.84,62335.12714285714,60969.748999999996
2013-08-17,39613.01,59124.75428571429,60313.812666666665
2013-08-18,43746.58,56870.84142857143,59803.424666666666
2013-08-19,44619.86,53269.56857142857,59349.31500000001
2013-08-20,56845.89,51389.92142857142,59213.47033333333
2013-08-21,61736.3,51988.74714285715,58829.223666666665
2013-08-22,63657.53,51980.43,58767.123
2013-08-23,70410.96,54375.73285714286,58600.228
2013-08-24,55448.63,56637.96428571428,58027.73933333333
2013-08-25,61619.86,59191.29,57798.74366666667
2013-08-26,63424.66,61877.69,58212.1
2013-08-27,48054.79,60621.81857142858,57889.95366666666
2013-08-28,50500.0,59016.63285714285,57643.492333333335
2013-08-29,47239.73,56671.23285714286,57397.03133333333
2013-08-30,49510.27,53685.42,56661.528999999995
2013-08-31,47414.38,52537.67,55854.223000000005
2013-09-01,69071.92,53602.25,56746.917
2013-09-02,71458.9,54749.99857142857,57680.36433333333
2013-09-03,82345.89,59648.72714285714,58481.848333333335
2013-09-04,69945.21,62426.614285714284,58924.31433333333
2013-09-05,60339.04,64297.944285714286,58930.136333333336
2013-09-06,49219.18,64256.36,58720.54733333333
2013-09-07,55390.41,65395.79285714286,58582.761999999995
2013-09-08,60106.16,64114.97000000001,58602.168333333335
2013-09-09,56671.23,62002.44571428571,58421.68866666666
2013-09-10,59174.66,58692.270000000004,58410.045
2013-09-11,63017.12,57702.542857142864,58182.99
2013-09-12,53119.86,56671.23142857144,57620.204666666665
2013-09-13,58359.59,57977.00428571429,57647.37366666667
2013-09-14,53760.27,57744.12714285714,57315.524333333335
2013-09-15,63075.34,58168.295714285705,57629.90766666667
2013-09-16,67616.44,59731.897142857146,58563.35533333334
2013-09-17,58126.71,59582.19,59042.693
2013-09-18,69130.14,60455.47857142857,59859.70233333333
2013-09-19,76815.07,63840.508571428574,60525.34166666667
2013-09-20,65695.21,64888.454285714295,60657.30533333333
2013-09-21,50208.9,64381.11571428571,60209.01766666667
2013-09-22,51489.73,62726.02857142858,59578.310000000005
2013-09-23,49277.4,60106.16571428571,59372.602333333336
2013-09-24,57893.84,60072.89857142857,59248.401666666665
2013-09-25,63890.41,59324.36571428571,59263.926666666666
2013-09-26,60979.45,57062.13428571429,59694.748666666674
2013-09-27,62784.25,56646.282857142854,60104.22366666667
2013-09-28,59000.0,57902.154285714285,60496.23266666667
2013-09-29,47006.85,57261.74285714285,60412.78533333333
2013-09-30,58592.47,58592.467142857146,60785.38833333333
2013-10-01,67208.9,59923.189999999995,60723.28766666667
2013-10-02,57893.84,59066.537142857145,60271.119
2013-10-03,59407.53,58841.97714285714,59506.507
2013-10-04,56147.26,57893.83571428571,59046.575333333334
2013-10-05,64414.38,58667.31857142857,59182.420000000006
2013-10-06,59174.66,60405.577142857146,59514.26933333334
2013-10-07,58126.71,60339.03999999999,59605.47933333333
2013-10-08,47239.73,57486.30142857144,59176.598333333335
2013-10-09,51664.38,56596.37857142858,59009.70333333334
2013-10-10,59465.75,56604.69571428571,59019.40633333334
2013-10-11,60804.79,57270.05714285715,58945.662
2013-10-12,47530.82,54858.12,58759.36066666667
2013-10-13,52712.33,53934.93,58571.11866666667
2013-10-14,48578.77,52570.938571428575,58398.402
2013-10-15,48578.77,52762.229999999996,57915.183
2013-10-16,54633.56,53186.398571428566,57482.42033333333
2013-10-17,60397.26,53319.47142857143,57558.10533333333
2013-10-18,53876.71,52329.74571428571,57049.65766666667
2013-10-19,53643.84,53203.03428571428,56277.28333333333
2013-10-20,53934.93,53377.69142857142,55885.274000000005
2013-10-21,56321.92,54483.85571428571,56089.041333333334
2013-10-22,63541.1,56621.33142857143,56490.753666666664
2013-10-23,66801.37,58359.590000000004,57074.886000000006
2013-10-24,61445.21,58509.29714285714,57193.265
2013-10-25,63366.44,59864.97285714286,57175.799333333336
2013-10-26,71808.22,62459.88428571428,57536.758333333324
2013-10-27,66626.71,64272.99571428571,57664.84033333333
2013-10-28,72914.38,66643.34714285714,58128.653
2013-10-29,45551.37,64073.38571428571,58080.137
2013-10-30,51431.51,61877.69142857142,57841.43833333334
2013-10-31,70003.42,63100.292857142864,57934.589
2013-11-01,64938.36,63324.85285714286,58169.40633333333
2013-11-02,65869.86,62476.51571428571,58384.81733333333
2013-11-03,63715.75,62060.66428571429,58637.100333333336
2013-11-04,51082.19,58941.780000000006,58192.693999999996
2013-11-05,59989.73,61004.40285714286,58219.863
2013-11-06,57428.08,61861.055714285714,58196.575333333334
2013-11-07,58825.34,60264.18714285714,58582.76233333334
2013-11-08,49277.4,58026.90714285714,58503.19633333333
2013-11-09,54109.59,56346.868571428575,58324.657666666666
2013-11-10,54284.25,54999.51142857143,58107.306333333334
2013-11-11,51722.6,55090.99857142857,58247.03233333333
2013-11-12,50092.47,53677.10428571429,58159.70366666666
2013-11-13,53585.62,53128.18142857143,58326.598666666665
2013-11-14,57777.4,52978.475714285705,58633.219666666664
2013-11-15,45260.27,52404.6,58320.776666666665
2013-11-16,50500.0,51888.944285714286,57990.868
2013-11-17,49684.93,51231.898571428566,57851.142
2013-11-18,59698.63,52371.33142857143,58052.96833333334
2013-11-19,58010.27,53502.44571428571,58188.813
2013-11-20,59815.07,54392.36714285713,58305.25133333333
2013-11-21,51373.29,53477.49428571429,57899.657666666666
2013-11-22,53119.86,54600.29285714286,57443.60733333333
2013-11-23,57078.77,55540.11714285715,57298.05933333333
2013-11-24,65986.3,57868.88428571429,57385.388000000006
2013-11-25,62143.84,58218.200000000004,57063.242
2013-11-26,62900.68,58916.83,56939.041
2013-11-27,51256.85,57694.22714285714,56217.12333333333
2013-11-28,49917.81,57486.30142857142,56362.67133333333
2013-11-29,46133.56,56488.258571428574,56186.073
2013-11-30,48345.89,55240.70428571429,55464.15533333333
2013-12-01,67208.9,55415.36142857142,55539.840000000004
2013-12-02,49626.71,53627.2,54998.401666666665
2013-12-03,57835.62,52903.619999999995,54802.397333333334
2013-12-04,54866.44,53419.275714285715,54928.539
2013-12-05,52421.23,53776.90714285714,54676.25566666667
2013-12-06,52537.67,54691.780000000006,54513.242
2013-12-07,64705.48,57028.864285714284,54709.246666666666
2013-12-08,62027.4,56288.65000000001,55134.246666666666
2013-12-09,58941.78,57619.374285714286,55295.31966666666
2013-12-10,55390.41,57270.05857142858,55332.191666666666
2013-12-11,54051.37,57153.62,55409.81733333333
2013-12-12,70585.62,59748.53285714286,56092.922333333336
2013-12-13,74195.21,62842.467142857146,56779.90866666667
2014-01-21,70818.49,63715.75428571429,57214.61166666667
2014-01-22,79260.27,66177.59285714287,58347.945
2014-01-23,88750.0,70435.91,59622.945
2014-01-24,85955.48,74802.34857142858,60831.96333333333
2014-01-25,73554.79,77588.55142857143,61293.835333333336
2014-01-26,61561.64,76299.41142857143,61412.21433333333
2014-01-27,59000.0,74128.66714285714,61385.04533333333
2014-01-28,65986.3,73438.35428571429,61872.14566666667
2014-01-29,54575.34,69911.9357142857,61920.66166666667
2014-01-30,65695.21,66618.39428571428,62207.87633333333
2014-01-31,68140.41,64073.38428571429,62279.68
2014-02-01,65520.55,62925.635714285716,62392.237
2014-02-02,62667.81,63083.659999999996,62384.47466666667
2014-02-03,68489.73,64439.33571428571,62958.904
2014-02-04,56263.7,63050.392857142855,63170.433666666664
2014-02-05,57136.99,63416.34285714286,63537.21466666667
2014-02-06,72099.32,64331.21571428572,64328.99566666667
2014-02-07,78969.18,65878.18285714285,64721.005
2014-02-08,77339.04,67566.53857142857,65644.74933333333
2014-02-09,71924.66,68888.94571428571,66114.384
2014-02-10,73089.04,69545.99,66721.804
2014-02-11,75476.03,72290.60857142857,67490.29733333334
2014-02-12,71750.0,74378.18142857144,68130.70833333333
2014-02-13,59000.0,72506.84999999999,67940.52566666667
2014-02-14,68839.04,71059.68714285715,68167.58033333333
2014-02-15,70993.15,70153.13142857143,68569.29266666666
2014-02-16,74020.55,70452.54428571428,69190.29733333334
2014-02-17,68315.07,69770.54857142856,69665.754
2014-02-18,69537.67,68922.21142857142,69630.82233333333
2014-02-19,64589.04,67899.21714285713,69310.61666666667
2014-02-20,70178.08,69496.08571428571,69289.26966666666
2014-02-21,79085.62,70959.88285714286,69283.448
2014-02-22,73205.48,71275.93000000001,68765.29733333334
2014-02-23,67791.1,70386.00857142857,68159.818
2014-02-24,71924.66,70901.66428571429,68105.48033333333
2014-02-25,66160.96,70419.27714285714,68258.791
2014-02-26,68489.73,70976.51857142858,68575.11533333334
2014-02-27,94455.48,74444.71857142857,69524.088
2014-02-28,68897.26,72989.23857142856,70001.48533333333
2014-03-01,76756.85,73496.57714285715,70370.20666666665
2014-03-02,67849.32,73504.89428571428,70360.50366666666
2014-03-03,77397.26,74286.69428571429,70756.394
2014-03-04,81530.82,76482.38857142857,71385.16100000001
2014-03-05,61270.55,75451.07714285715,71144.52166666667
2014-03-06,56904.11,70086.59571428572,71165.86866666666
2014-03-07,79027.4,71533.75857142858,71895.54900000001
2014-03-08,66510.27,70069.96142857142,71709.24733333333
2014-03-09,61386.99,69146.77142857142,71123.17433333333
2014-03-10,71167.81,68256.85,70917.46666666666
2014-03-11,67674.66,66277.39857142857,70775.8
2014-03-12,65869.86,66934.44285714286,70535.16066666666
2014-03-13,71633.56,69038.65,70407.07833333334
2014-03-14,71691.78,67990.7042857143,70405.13766666666
2014-03-15,56205.48,66518.59142857142,70311.987
2014-03-16,67092.47,67333.66,70253.768
2014-03-17,60106.16,65753.42428571428,69890.86833333333
2014-03-18,69886.99,66069.47142857143,69753.083
2014-03-19,72215.75,66976.02714285714,69883.10566666667
2014-03-20,77630.14,67832.68142857144,70152.85466666667
2014-03-21,66859.59,67142.36857142857,70228.53966666666
2014-03-22,67383.56,68739.23714285715,70135.389
2014-03-23,54400.68,66926.1242857143,69312.55766666666
2014-03-24,60280.82,66951.07571428572,68881.73566666667
2014-03-25,79784.25,68364.97,69281.50733333333
2014-03-26,71924.66,68323.38571428572,69281.50733333333
2014-03-27,64297.95,66418.78714285714,69219.40699999999
2014-03-28,61736.3,65686.88857142857,68994.29266666666
2014-03-29,78969.18,67341.97714285714,68478.08266666667
2014-03-30,84034.25,71575.34428571428,68982.649
2014-03-31,81239.73,74569.47428571428,69132.07833333334
2014-04-01,64996.58,72456.95,69036.987
2014-04-02,86246.58,74502.93857142857,69331.96433333334
2014-04-03,74777.4,76000.00285714286,69106.85033333334
2014-04-04,51897.26,74594.42571428571,68794.40733333334
2014-04-05,61154.11,72049.41571428571,68936.074
2014-04-06,71750.0,70294.52285714286,68693.494
2014-04-07,70993.15,68830.72571428571,68842.92333333332
2014-04-08,71051.37,69695.69571428571,69165.06933333333
2014-04-09,70178.08,67400.19571428571,69132.07833333332
2014-04-10,72099.32,67017.61285714286,69279.567
2014-04-11,62027.4,68464.77571428572,69151.485
2014-04-12,77397.26,70785.22571428571,69343.60833333334
2014-04-13,78095.89,71691.78142857143,69557.07866666667
2014-04-14,74602.74,72207.43714285715,70170.32066666667
2014-04-15,74660.96,72723.09285714287,70422.60366666666
2014-04-16,66277.4,72165.85285714285,70628.31166666668
2014-04-17,72099.32,72165.85285714285,70702.05600000001
2014-04-18,58708.9,71691.78142857143,70251.82766666666
2014-04-19,55273.97,68531.31142857143,69506.622
2014-04-20,59349.32,65853.23,69256.27966666667
2014-04-21,55681.51,63150.19714285714,68866.21133333334
2014-04-22,51315.07,59815.07,68763.35766666666
2014-04-23,68373.29,60114.48285714286,69033.10666666666
2014-04-24,84500.0,61886.008571428574,69190.29833333332
2014-04-25,67150.68,63091.97714285714,69031.16566666667
2014-04-26,68897.26,65038.16142857143,69184.476
2014-04-27,62202.05,65445.694285714286,69200.001
2014-04-28,71924.66,67766.14428571428,68965.18366666666
2014-04-29,61037.67,69155.08714285714,68198.631
2014-04-30,61095.89,68115.45857142858,67527.16966666667
2014-05-01,78619.86,67275.43857142857,67981.27900000001
2014-05-02,73904.11,68240.21428571429,67569.86333333333
2014-05-03,79726.03,69787.18142857144,67734.81766666667
2014-05-04,67791.1,70585.61714285714,68264.61233333334
2014-05-05,59058.22,68747.55428571429,68194.74933333333
2014-05-06,53993.15,67741.19428571429,67602.85433333334
2014-05-07,73729.45,69545.98857142856,67694.06433333334
2014-05-08,73613.01,68830.72428571428,67779.45233333333
2014-05-09,78678.08,69512.72,68062.78566666666
2014-05-10,63948.63,67258.80571428571,67791.096
2014-05-11,66976.03,67142.36714285714,67956.05033333333
2014-05-12,72856.16,69113.50142857143,67804.68033333334
2014-05-13,73321.92,71874.75428571428,67645.548
2014-05-14,67965.75,71051.36857142857,67424.315
2014-05-15,65113.01,69837.08285714286,67106.05
2014-05-16,67325.34,68215.26285714285,67140.98133333333
2014-05-17,57660.96,67317.02428571429,66659.70266666666
2014-05-18,45609.59,64264.67571428571,66223.059
2014-05-19,69654.11,63807.23999999999,66702.397
2014-05-20,80424.66,64821.91714285714,67404.90833333334
2014-05-21,73554.79,65620.35142857142,68000.68433333332
2014-05-22,65636.99,65695.20571428571,68478.08166666667
2014-05-23,67441.78,65711.84,68447.03133333333
2014-05-24,59989.73,66044.52142857142,67630.02233333333
2014-05-25,68315.07,69288.16142857143,67668.83533333334
2014-05-26,69479.45,69263.21,67688.24166666667
2014-05-27,51955.48,65196.18428571429,67346.68933333333
2014-05-28,57719.18,62933.954285714295,66873.17333333334
2014-05-29,60222.6,62160.47000000001,66846.00433333333
2014-05-30,62202.05,61411.93714285714,66882.87633333333
2014-05-31,51489.73,60197.65142857144,65978.53866666666
2014-06-01,60921.23,59141.388571428564,65545.776
2014-06-02,76058.22,60081.212857142855,65423.515666666666
2014-06-03,44212.33,58975.04857142857,64637.556666666664
2014-06-04,48578.77,57669.275714285715,64288.24166666667
2014-06-05,57544.52,57286.69285714285,64406.62066666667
2014-06-06,67558.22,58051.86,64200.91299999999
2014-06-07,72565.07,61062.62285714286,64165.981666666674
2014-06-08,71866.44,62626.224285714285,63938.927
2014-06-09,69421.23,61678.08285714285,64121.346999999994
2014-06-10,68547.95,65154.6,64173.74433333333
2014-06-11,70410.96,68273.4842857143,64092.23766666666
2014-06-12,83626.71,71999.51142857142,64435.73066666667
2014-06-13,84849.32,74469.66857142858,64998.51633333333
2014-06-14,62493.15,73030.82285714286,64911.18766666667
2014-06-15,64356.16,71957.92571428572,64812.215
2014-06-16,62958.9,71034.73571428572,64988.813
2014-06-17,68431.51,71018.10142857143,65749.54366666666
2014-06-18,55565.07,68897.26,65279.909
2014-06-19,80017.12,68381.60428571429,65266.32433333333
2014-06-20,82520.55,68048.92285714285,65565.183
2014-06-21,67267.12,68730.91857142857,65619.52066666666
2014-06-22,59640.41,68057.24,65359.475
2014-06-23,78386.99,70261.25285714286,65972.717
2014-06-24,68489.73,70269.56999999999,65978.539
2014-06-25,70178.08,72357.14285714286,66001.82666666668
2014-06-26,66452.05,70419.27571428572,66485.04566666667
2014-06-27,57893.84,66901.1742857143,66490.86766666667
2014-06-28,71226.03,67466.73285714285,66857.64866666668
2014-06-29,74311.64,69562.62285714285,67261.30166666667
2014-06-30,78386.99,69562.62285714285,68157.87700000001
2014-07-01,67383.56,69404.59857142858,68373.288
2014-07-02,65811.64,68780.82142857143,68031.73533333333
2014-07-03,71342.47,69479.45285714287,68936.07333333333
2014-07-04,69421.23,71126.22285714286,69630.822
2014-07-05,66684.93,70477.49428571429,69935.50233333332
2014-07-06,71167.81,70028.37571428572,70055.822
2014-07-07,59465.75,67325.34142857142,69619.178
2014-07-08,59465.75,66194.22571428571,69205.82166666667
2014-07-09,74311.64,67408.51142857142,69368.83533333334
2014-07-10,69363.01,67125.73142857142,69396.004
2014-07-11,64297.95,66393.83428571429,69192.23700000001
2014-07-12,69071.92,66734.83285714286,68707.07733333333
2014-07-13,58359.59,64905.08714285714,67824.08633333334
2014-07-14,74078.77,66992.66142857143,68210.27366666666
2014-07-15,68198.63,68240.21571428572,68338.356
2014-07-16,58825.34,66027.88714285714,68200.57066666667
2014-07-17,71691.78,66360.56857142856,68309.24633333333
2014-07-18,72506.85,67533.26857142858,68873.97233333332
2014-07-19,61445.21,66443.73857142858,68254.90866666667
2014-07-20,63017.12,67109.1,67604.79433333332
2014-07-21,67034.25,66102.74,67597.03199999999
2014-07-22,77222.6,67391.87857142858,68183.10500000001
2014-07-23,76232.88,69878.67,68111.30133333334
2014-07-24,67034.25,69213.30857142857,68062.78533333333
2014-07-25,78852.74,70119.8642857143,68351.94066666666
2014-07-26,66859.59,70893.34714285714,68365.52533333334
2014-07-27,61095.89,70618.88571428572,68472.26033333332
2014-07-28,62958.9,70036.69285714286,68196.68933333333
2014-07-29,67208.9,68606.16428571429,67959.93133333333
2014-07-30,66393.84,67200.58714285714,67560.15966666667
2014-07-31,50732.88,64871.82,67005.137
2014-08-01,71633.56,63840.50857142858,67199.201
2014-08-02,67558.22,63940.31285714286,67073.05933333334
2014-08-03,62784.25,64181.50714285714,66851.82666666668
2014-08-04,69363.01,65096.380000000005,66941.09599999999
2014-08-05,85664.38,67732.87714285715,67424.315
2014-08-06,63075.34,67258.80571428571,67544.63466666666
2014-08-07,62842.47,68988.74714285714,67657.192
2014-08-08,77571.92,69837.08428571429,67765.868
2014-08-09,77571.92,71267.61285714286,68039.49833333334
2014-08-10,64705.48,71542.07428571429,68053.08266666667
2014-08-11,66743.15,71167.80857142857,67975.457
2014-08-12,61445.21,67707.92714285714,68078.311
2014-08-13,58650.68,67075.83285714286,67564.04133333333
2014-08-14,64414.38,67300.39142857143,67437.89966666666
2014-08-15,64006.85,65362.52428571428,67610.61666666667
2014-08-16,55506.85,62210.37142857142,67071.119
2014-08-17,51373.29,60305.77285714285,66366.667
2014-08-18,79900.68,62185.42,66981.84933333333
2014-08-19,74660.96,64073.38428571428,67369.97733333333
2014-08-20,81472.6,67333.65857142858,67851.25566666666
2014-08-21,68780.82,67957.43571428572,67569.863
2014-08-22,58010.27,67100.78142857143,66962.44266666667
2014-08-23,72914.38,69587.57142857143,67158.447
2014-08-24,69712.33,72207.43428571428,66853.76666666666
2014-08-25,68140.41,70527.39571428571,66896.46066666667
2014-08-26,61736.3,68681.01571428572,66917.80766666666
2014-08-27,81821.92,68730.91857142857,67546.575
2014-08-28,79900.68,70319.47,67969.63433333334
2014-08-29,74544.52,72681.50571428571,68241.32366666666
2014-08-30,64821.92,71525.44,68710.95833333333
2014-08-31,77571.92,72648.23857142858,68908.90366666667
2014-09-01,88575.34,75567.51428571428,69609.47433333333
2014-09-02,88633.56,79409.98,70471.118
2014-09-03,77979.45,78861.05571428571,70758.33266666667
2014-09-04,67732.88,77122.79857142856,70160.616
2014-09-05,61386.99,75243.15142857142,70104.33766666666
2014-09-06,62667.81,74935.42142857143,70098.51566666667
2014-09-07,64181.51,73022.50571428571,69652.16866666666
2014-09-08,78852.74,71633.56285714285,69694.86266666667
2014-09-09,52188.36,66427.10571428572,69277.62533333333
2014-09-10,63657.53,64381.11714285715,69174.77133333332
2014-09-11,57719.18,62950.58857142857,69050.57033333332
2014-09-12,56613.01,62268.59142857143,68982.648
2014-09-13,79202.05,64630.625714285714,69475.57033333334
2014-09-14,78154.11,66626.71142857142,69947.14566666666
2014-09-15,88808.22,68048.92285714285,71057.19133333332
2014-09-16,67150.68,70186.39714285715,71583.10433333334
2014-09-17,69246.58,70984.83285714286,71227.96766666666
2014-09-18,70003.42,72739.72428571428,71072.71633333333
2014-09-19,84034.25,76657.04428571428,71158.10466666665
2014-09-20,72565.07,75708.90428571428,71284.24633333334
2014-09-21,67150.68,74136.98571428572,71588.92666666667
2014-09-22,58534.25,69812.13285714286,71109.58899999999
2014-09-23,68023.97,69936.88857142857,71053.31033333334
2014-09-24,65171.23,69354.69571428573,70954.33766666666
2014-09-25,81181.51,70951.56571428571,71602.51133333334
2014-09-26,69421.23,68863.99142857143,71189.155
2014-09-27,60921.23,67200.58571428571,70556.50666666667
2014-09-28,56962.33,65745.10714285714,69970.43366666666
2014-09-29,70119.86,67400.19428571429,70147.03166666668
2014-09-30,68664.38,67491.68142857144,69850.11366666666
2014-10-01,80075.34,69620.84,69566.78033333334
2014-10-02,71982.88,68306.75,69011.75766666667
2014-10-03,71691.78,68631.11428571428,68802.16866666666
2014-10-04,59465.75,68423.18857142857,68526.59766666667
2014-10-05,61386.99,69055.28285714285,68526.59766666667
2014-10-06,41184.93,64921.72142857143,67810.50166666666
2014-10-07,54109.59,62842.46571428572,67474.77100000001
2014-10-08,59349.32,59881.605714285724,66824.657
2014-10-09,56845.89,57719.178571428565,66979.908
2014-10-10,69013.7,57336.595714285715,67158.447
2014-10-11,60863.01,57536.20428571429,67263.24133333334
2014-10-12,59291.1,57236.79142857143,67352.511
2014-10-13,72972.6,61777.887142857144,67144.86266666667
2014-10-14,69770.55,64015.16714285714,66865.41066666666
2014-10-15,64414.38,64738.74714285714,66052.28266666667
2014-10-16,84732.88,68722.60285714286,66638.356
2014-10-17,66452.05,68356.65285714286,66545.205
2014-10-18,66335.62,69138.45428571428,66422.945
2014-10-19,66976.03,70236.30142857143,65854.33766666666
2014-10-20,62376.71,68722.60285714285,65514.725666666665
2014-10-21,69363.01,68664.38285714286,65588.47
2014-10-22,70702.05,69562.62142857142,65994.06333333332
2014-10-23,64006.85,66601.76,65860.15933333333
2014-10-24,64880.14,66377.20142857142,65850.45633333334
2014-10-25,73321.92,67375.24428571427,65588.47
2014-10-26,70294.52,67849.31428571428,65617.57966666667
2014-10-27,69828.77,68913.89428571428,65914.49766666668
2014-10-28,65695.21,68389.92285714285,66205.59366666667
2014-10-29,64938.36,67566.53857142858,66032.87700000001
2014-10-30,54691.78,66235.81428571428,65567.12366666667
2014-10-31,66976.03,66535.22714285714,65130.479999999996
2014-11-01,82753.42,67882.58428571429,65489.498
2014-11-02,70993.15,67982.38857142857,65466.210333333336
2014-11-03,71866.44,68273.4842857143,65879.56666666667
2014-11-04,83277.4,70785.22571428571,66609.247
2014-11-05,65986.3,70934.93142857144,67435.95933333333
2014-11-06,59989.73,71691.78142857143,67631.96399999999
2014-11-07,59407.53,70610.56714285714,67633.90433333332
