Date,debt_gdp_ratio,debt_gdp_ratio_MA7,debt_gdp_ratio_MA30
2013-10-12,59.22,58.49142857142857,60.12866666666667
2013-10-13,66.79,58.03285714285715,60.146
2013-10-14,56.92,57.90857142857143,59.907333333333334
2013-10-15,50.63,57.111428571428576,59.533
2013-10-16,52.97,54.99714285714286,59.43266666666667
2013-10-17,60.69,55.83571428571429,59.111000000000004
2013-10-18,55.27,57.49857142857143,58.53466666666667
2013-10-19,58.66,57.41857142857143,58.433
2013-10-20,67.21,57.47857142857142,58.71933333333333
2013-10-21,60.47,57.98571428571428,58.852666666666664
2013-10-22,65.14,60.058571428571426,58.97566666666667
2013-10-23,64.38,61.68857142857143,59.083666666666666
2013-10-24,73.91,63.57714285714285,59.23533333333334
2013-10-25,73.76,66.21857142857144,59.82533333333333
2013-10-26,58.88,66.25,60.07133333333333
2013-10-27,55.27,64.54428571428572,60.025
2013-10-28,51.8,63.30571428571428,59.99366666666666
2013-10-29,50.93,61.27571428571429,60.004666666666665
2013-10-30,54.02,59.79571428571428,60.11133333333333
2013-10-31,62.12,58.11142857142857,60.373666666666665
2013-11-01,55.49,55.50142857142857,60.20766666666667
2013-11-02,75.57,57.885714285714286,60.53666666666666
2013-11-03,65.44,59.33857142857143,60.37966666666667
2013-11-04,62.12,60.81285714285714,60.26266666666666
2013-11-05,60.77,62.21857142857142,59.955
2013-11-06,63.89,63.628571428571426,60.15833333333333
2013-11-07,69.17,64.63571428571429,60.590333333333334
2013-11-08,61.78,65.53428571428572,60.39066666666667
2013-11-09,66.12,64.18428571428572,60.76733333333333
2013-11-10,67.36,64.45857142857143,61.55833333333333
2013-11-11,57.49,63.79714285714285,61.500666666666675
2013-11-12,64.65,64.35142857142857,61.42933333333333
2013-11-13,61.03,63.94285714285714,61.56633333333333
2013-11-14,55.04,61.924285714285716,61.71333333333334
2013-11-15,64.91,62.371428571428574,62.11133333333333
2013-11-16,54.93,60.77285714285714,61.919333333333334
2013-11-17,53.38,58.77571428571428,61.856333333333325
2013-11-18,62.39,59.47571428571429,61.98066666666667
2013-11-19,65.02,59.528571428571425,61.907666666666664
2013-11-20,76.36,61.71857142857142,62.43733333333333
2013-11-21,68.41,63.628571428571426,62.54633333333334
2013-11-22,58.88,62.76714285714286,62.36300000000001
2013-11-23,52.44,62.41142857142857,61.64733333333333
2013-11-24,74.1,65.37142857142858,61.65866666666667
2013-11-25,57.83,64.72,61.623666666666665
2013-11-26,49.77,62.541428571428575,61.440333333333335
2013-11-27,54.74,59.452857142857134,61.53833333333333
2013-11-28,48.83,56.65571428571429,61.468333333333334
2013-11-29,46.23,54.848571428571425,61.208666666666666
2013-11-30,57.08,55.511428571428574,61.04066666666667
2013-12-01,69.02,54.785714285714285,61.49166666666667
2013-12-02,51.69,53.90857142857143,60.69566666666666
2013-12-03,51.42,54.144285714285715,60.22833333333333
2013-12-04,46.0,52.895714285714284,59.691
2013-12-05,51.88,53.33142857142857,59.39466666666667
2013-12-06,61.82,55.55857142857143,59.32566666666666
2013-12-07,62.8,56.37571428571429,59.11333333333333
2013-12-08,69.36,56.424285714285716,59.366
2013-12-09,73.69,59.56714285714286,59.61833333333333
2013-12-10,74.29,62.83428571428571,59.849333333333334
2013-12-11,78.36,67.45714285714286,60.544999999999995
2013-12-12,68.34,69.80857142857143,60.668
2013-12-13,67.59,70.63285714285715,60.88666666666667
2014-01-21,84.65,73.75428571428571,61.87366666666666
2014-01-22,63.86,72.96857142857142,61.83866666666667
2014-01-23,59.52,70.94428571428573,61.99166666666667
2014-01-24,58.13,68.63571428571429,62.15
2014-01-25,57.11,65.60000000000001,61.974000000000004
2014-01-26,56.55,63.91571428571428,61.69166666666667
2014-01-27,63.1,63.27428571428572,61.24966666666667
2014-01-28,67.13,60.771428571428565,61.207
2014-01-29,68.45,61.42714285714286,61.525999999999996
2014-01-30,60.01,61.497142857142855,61.778333333333336
2014-01-31,60.54,61.84142857142857,61.32633333333333
2014-02-01,74.4,64.31142857142856,61.87866666666667
2014-02-02,71.99,66.51714285714286,62.61933333333334
2014-02-03,74.22,68.10571428571428,63.26866666666667
2014-02-04,64.72,67.76142857142857,63.79833333333333
2014-02-05,63.03,66.98714285714286,64.35833333333333
2014-02-06,63.82,67.53142857142858,64.583
2014-02-07,67.4,68.51142857142858,64.529
2014-02-08,55.98,65.88000000000001,64.672
2014-02-09,53.27,63.20571428571429,64.73366666666666
2014-02-10,55.3,60.50285714285714,65.04366666666667
2014-02-11,68.64,61.06285714285715,65.60233333333333
2014-02-12,62.27,60.95428571428572,65.61733333333333
2014-02-13,57.94,60.114285714285714,65.45533333333334
2014-02-14,51.91,57.90142857142856,64.87366666666667
2014-02-15,57.26,58.08428571428572,64.32600000000001
2014-02-16,65.44,59.82285714285714,64.03099999999999
2014-02-17,70.94,62.05714285714286,63.78366666666667
2014-02-18,68.41,62.02428571428572,63.78600000000001
2014-02-19,68.34,62.89142857142857,63.811
2014-02-20,64.76,63.86571428571428,63.148
2014-02-21,64.91,65.72285714285714,63.183
2014-02-22,66.12,66.98857142857142,63.403
2014-02-23,52.63,65.15857142857143,63.21966666666667
2014-02-24,60.5,63.66714285714285,63.33266666666667
2014-02-25,62.35,62.80142857142857,63.525999999999996
2014-02-26,53.53,60.685714285714276,63.207
2014-02-27,50.78,58.68857142857143,62.662000000000006
2014-02-28,48.83,56.39142857142857,62.008
2014-03-01,55.64,54.894285714285715,61.86233333333333
2014-03-02,50.03,54.52285714285715,61.51200000000001
2014-03-03,49.01,52.88142857142857,60.66566666666667
2014-03-04,60.62,52.63428571428572,60.28666666666666
2014-03-05,57.94,53.26428571428571,59.74400000000001
2014-03-06,50.48,53.221428571428575,59.269333333333336
2014-03-07,68.68,56.05714285714286,59.45766666666667
2014-03-08,57.34,56.300000000000004,59.24166666666667
2014-03-09,55.46,57.075714285714284,58.84366666666667
2014-03-10,68.49,59.85857142857143,59.26066666666667
2014-03-11,59.22,59.65857142857143,59.458999999999996
2014-03-12,52.37,58.86285714285714,59.36133333333333
2014-03-13,56.4,59.708571428571425,58.95333333333333
2014-03-14,55.87,57.878571428571426,58.74
2014-03-15,56.77,57.79714285714285,58.701
2014-03-16,63.29,58.91571428571429,59.08033333333333
2014-03-17,62.65,58.08142857142857,59.26
2014-03-18,60.24,58.22714285714286,59.08666666666667
2014-03-19,62.8,59.71714285714286,58.815333333333335
2014-03-20,49.32,58.705714285714286,58.178999999999995
2014-03-21,42.84,56.84428571428571,57.329
2014-03-22,58.09,57.03285714285715,57.10666666666667
2014-03-23,61.97,56.84428571428571,57.00866666666666
2014-03-24,68.11,57.62428571428571,57.075
2014-03-25,61.41,57.79142857142857,57.367666666666665
2014-03-26,56.43,56.881428571428565,57.232
2014-03-27,54.51,57.62285714285714,56.97066666666667
2014-03-28,53.35,59.12428571428571,56.964666666666666
2014-03-29,53.8,58.51142857142857,57.06533333333333
2014-03-30,59.56,58.167142857142856,57.422999999999995
2014-03-31,59.0,56.86571428571428,57.535
2014-04-01,66.34,57.57,58.07866666666667
2014-04-02,66.3,58.980000000000004,58.654999999999994
2014-04-03,57.41,59.39428571428572,58.548
2014-04-04,65.48,61.12714285714286,58.79933333333334
2014-04-05,63.78,62.55285714285714,59.242666666666665
2014-04-06,66.49,63.542857142857144,59.16966666666667
2014-04-07,56.7,63.214285714285715,59.148333333333326
2014-04-08,51.99,61.16428571428571,59.03266666666666
2014-04-09,51.76,59.08714285714286,58.475
2014-04-10,62.35,59.792857142857144,58.57933333333334
2014-04-11,67.17,60.034285714285716,59.07266666666667
2014-04-12,70.37,60.97571428571429,59.538333333333334
2014-04-13,66.08,60.917142857142856,59.87866666666666
2014-04-14,58.73,61.207142857142856,59.943999999999996
2014-04-15,59.75,62.315714285714286,59.826
2014-04-16,61.78,63.74714285714286,59.797
2014-04-17,52.44,62.33142857142857,59.537
2014-04-18,47.77,59.559999999999995,59.035999999999994
2014-04-19,49.99,56.64857142857142,59.05833333333333
2014-04-20,58.28,55.534285714285716,59.57299999999999
2014-04-21,68.38,56.91285714285714,59.916000000000004
2014-04-22,73.39,58.861428571428576,60.29666666666666
2014-04-23,58.32,58.36714285714286,59.970333333333336
2014-04-24,66.08,60.315714285714286,60.126
2014-04-25,62.16,62.371428571428574,60.317
2014-04-26,61.03,63.94857142857143,60.53433333333333
2014-04-27,74.1,66.20857142857142,61.226
2014-04-28,69.7,66.39714285714285,61.756
2014-04-29,72.48,66.26714285714286,62.186666666666675
2014-04-30,66.15,67.38571428571429,62.425
2014-05-01,57.79,66.20142857142858,62.14
2014-05-02,65.29,66.64857142857143,62.10633333333333
2014-05-03,50.37,65.12571428571428,61.87166666666666
2014-05-04,49.05,61.54714285714285,61.324
2014-05-05,62.27,60.48571428571428,61.27366666666667
2014-05-06,52.82,57.67714285714286,60.818
2014-05-07,57.19,56.39714285714286,60.83433333333334
2014-05-08,56.92,56.27285714285714,60.998666666666665
2014-05-09,53.04,54.52285714285715,61.04133333333333
2014-05-10,53.2,54.92714285714286,60.73633333333333
2014-05-11,53.16,55.51428571428572,60.26933333333333
2014-05-12,63.63,55.70857142857143,60.044666666666664
2014-05-13,62.88,57.145714285714284,59.938
2014-05-14,61.48,57.75857142857143,60.02966666666667
2014-05-15,71.73,59.87428571428571,60.429
2014-05-16,57.3,60.48285714285714,60.27966666666667
2014-05-17,52.37,60.364285714285714,60.27733333333334
2014-05-18,59.07,61.208571428571425,60.654
2014-05-19,52.1,59.56142857142857,60.724333333333334
2014-05-20,51.46,57.93,60.497
2014-05-21,57.6,57.37571428571429,60.13766666666666
2014-05-22,48.6,54.07142857142857,59.31133333333334
2014-05-23,57.04,54.034285714285716,59.26866666666667
2014-05-24,55.87,54.534285714285716,58.92833333333333
2014-05-25,62.65,55.04571428571428,58.94466666666666
2014-05-26,62.69,56.558571428571426,59.0
2014-05-27,61.6,58.00714285714286,58.583333333333336
2014-05-28,70.67,59.87428571428571,58.61566666666667
2014-05-29,70.75,63.03857142857142,58.558
2014-05-30,52.59,62.402857142857144,58.106
2014-05-31,55.0,62.278571428571425,58.013
2014-06-01,59.52,61.83142857142858,57.82066666666666
2014-06-02,58.43,61.22285714285715,58.089333333333336
2014-06-03,55.15,60.30142857142857,58.29266666666667
2014-06-04,60.69,58.87571428571429,58.239999999999995
2014-06-05,60.73,57.44428571428572,58.50366666666666
2014-06-06,71.01,60.07571428571429,58.96433333333333
2014-06-07,62.99,61.21714285714286,59.166666666666664
2014-06-08,55.46,60.637142857142855,59.24733333333334
2014-06-09,60.5,60.93285714285714,59.49066666666667
2014-06-10,68.64,62.86,60.00666666666667
2014-06-11,72.11,64.49142857142857,60.28933333333334
2014-06-12,73.69,66.34285714285714,60.64966666666667
2014-06-13,73.2,66.65571428571428,61.040333333333336
2014-06-14,68.04,67.37714285714286,60.91733333333333
2014-06-15,67.02,69.02857142857142,61.24133333333334
2014-06-16,70.22,70.41714285714286,61.83633333333333
2014-06-17,70.9,70.74,62.23066666666667
2014-06-18,71.2,70.61,62.867333333333335
2014-06-19,72.78,70.48,63.578
2014-06-20,73.69,70.55,64.11433333333333
2014-06-21,69.81,70.80285714285715,64.82133333333333
2014-06-22,50.03,68.37571428571428,64.58766666666666
2014-06-23,59.6,66.85857142857142,64.712
2014-06-24,76.66,67.68142857142857,65.179
2014-06-25,65.17,66.82,65.26166666666667
2014-06-26,60.96,65.13142857142857,65.24033333333334
2014-06-27,49.99,61.74571428571429,64.551
2014-06-28,54.59,59.57142857142857,64.01233333333333
2014-06-29,56.02,60.42714285714286,64.12666666666668
2014-06-30,60.24,60.51857142857143,64.30133333333335
2014-07-01,65.21,58.882857142857155,64.491
2014-07-02,72.75,59.965714285714284,64.96833333333333
2014-07-03,70.11,61.27285714285714,65.467
2014-07-04,62.54,63.065714285714286,65.52866666666667
2014-07-05,68.15,65.00285714285714,65.77600000000001
2014-07-06,67.81,66.68714285714286,65.66933333333334
2014-07-07,67.02,67.6557142857143,65.80366666666667
2014-07-08,47.39,65.11,65.53466666666667
2014-07-09,48.34,61.62285714285714,65.12933333333334
2014-07-10,57.94,59.884285714285724,64.77266666666667
2014-07-11,68.53,60.74,64.65333333333334
2014-07-12,59.64,59.52428571428571,64.185
2014-07-13,54.74,57.65714285714286,63.56966666666666
2014-07-14,59.52,56.58571428571429,63.285666666666664
2014-07-15,64.57,59.04,63.204
2014-07-16,68.3,61.89142857142856,63.14
2014-07-17,66.04,63.04857142857143,62.977999999999994
2014-07-18,67.36,62.88142857142857,62.85
2014-07-19,75.16,65.09857142857143,62.92933333333333
2014-07-20,60.16,65.87285714285714,62.47833333333334
2014-07-21,61.86,66.20714285714287,62.21333333333333
2014-07-22,61.63,65.78714285714285,62.6
2014-07-23,61.6,64.83,62.666666666666664
2014-07-24,70.71,65.49714285714286,62.468333333333334
2014-07-25,57.98,64.15714285714286,62.22866666666667
2014-07-26,52.71,60.949999999999996,61.95366666666667
2014-07-27,60.43,60.988571428571426,62.30166666666666
2014-07-28,56.66,60.24571428571428,62.37066666666667
2014-07-29,56.74,59.54714285714285,62.394666666666666
2014-07-30,60.09,59.33142857142857,62.38966666666666
2014-07-31,60.39,57.857142857142854,62.229000000000006
2014-08-01,64.27,58.75571428571429,61.946333333333335
2014-08-02,59.37,59.70714285714286,61.58833333333333
2014-08-03,46.72,57.74857142857143,61.061
2014-08-04,60.47,58.292857142857144,60.80499999999999
2014-08-05,65.02,59.47571428571428,60.711999999999996
2014-08-06,60.24,59.49714285714286,60.486
2014-08-07,51.09,58.16857142857143,60.60933333333334
2014-08-08,50.63,56.21999999999999,60.68566666666666
2014-08-09,76.59,58.68,61.307333333333325
2014-08-10,56.28,60.04571428571429,60.899
2014-08-11,60.35,60.028571428571425,60.92266666666667
2014-08-12,65.78,60.13714285714286,61.29066666666667
2014-08-13,68.3,61.28857142857142,61.583333333333336
2014-08-14,70.52,64.06428571428572,61.78166666666666
2014-08-15,57.6,65.06,61.425
2014-08-16,56.47,62.18571428571429,61.106
2014-08-17,57.64,62.379999999999995,60.782000000000004
2014-08-18,49.24,60.792857142857144,59.918
2014-08-19,56.92,59.52714285714285,59.809999999999995
2014-08-20,58.32,58.10142857142858,59.692
2014-08-21,72.14,58.33285714285715,60.04233333333333
2014-08-22,77.15,61.12571428571429,60.56066666666666
2014-08-23,74.1,63.644285714285715,60.67366666666667
2014-08-24,73.39,65.89428571428572,61.18733333333333
2014-08-25,65.48,68.21428571428571,61.61299999999999
2014-08-26,58.88,68.49428571428572,61.56133333333334
2014-08-27,47.66,66.97142857142858,61.26133333333333
2014-08-28,43.7,62.90857142857143,60.82666666666667
2014-08-29,51.01,59.174285714285716,60.524
2014-08-30,59.03,57.021428571428565,60.47866666666666
2014-08-31,64.27,55.71857142857143,60.47866666666666
2014-09-01,67.47,56.00285714285714,60.748666666666665
2014-09-02,67.85,57.284285714285716,61.453
2014-09-03,70.6,60.561428571428564,61.79066666666667
2014-09-04,80.43,65.80857142857143,62.30433333333334
2014-09-05,67.7,68.19285714285715,62.553000000000004
2014-09-06,65.25,69.08142857142857,63.025
2014-09-07,53.01,67.47285714285714,63.10433333333334
2014-09-08,56.28,65.87428571428572,62.42733333333333
2014-09-09,56.7,64.28142857142856,62.44133333333333
2014-09-10,69.28,64.09285714285714,62.739000000000004
2014-09-11,60.92,61.305714285714295,62.577
2014-09-12,60.09,60.21857142857143,62.303333333333335
2014-09-13,60.65,59.56142857142857,61.974333333333334
2014-09-14,59.52,60.49142857142857,62.038333333333334
2014-09-15,50.71,59.69571428571429,61.84633333333333
2014-09-16,61.71,60.41142857142858,61.982
2014-09-17,62.12,59.38857142857143,62.41133333333334
2014-09-18,65.29,60.01285714285715,62.690333333333335
2014-09-19,78.13,62.589999999999996,63.35066666666667
2014-09-20,69.96,63.92,63.278
2014-09-21,64.91,64.69,62.870000000000005
2014-09-22,60.47,66.08428571428571,62.41566666666667
2014-09-23,55.91,65.25571428571428,61.833
2014-09-24,63.14,65.40142857142857,61.755
2014-09-25,63.93,65.20714285714286,61.92333333333333
2014-09-26,63.52,63.12,62.452000000000005
2014-09-27,57.68,61.36571428571428,62.918
2014-09-28,55.04,59.955714285714286,63.05233333333334
2014-09-29,55.0,59.17428571428571,62.918000000000006
2014-09-30,56.06,59.19571428571429,62.644333333333336
2014-10-01,53.87,57.871428571428574,62.191
2014-10-02,60.62,57.39857142857143,61.95
2014-10-03,63.55,57.402857142857144,61.715
2014-10-04,52.86,56.714285714285715,60.796
2014-10-05,54.06,56.574285714285715,60.34133333333333
2014-10-06,57.11,56.87571428571429,60.07
2014-10-07,52.82,56.41285714285714,60.06366666666666
2014-10-08,58.32,57.048571428571435,60.13166666666667
2014-10-09,73.76,58.925714285714285,60.70033333333333
2014-10-10,61.26,58.598571428571425,60.433
2014-10-11,57.75,59.297142857142866,60.327333333333335
2014-10-12,56.36,59.62571428571429,60.202999999999996
2014-10-13,45.43,57.95714285714286,59.69566666666667
2014-10-14,62.88,59.39428571428572,59.80766666666666
2014-10-15,63.82,60.18000000000001,60.244666666666674
2014-10-16,76.17,60.52428571428571,60.72666666666667
2014-10-17,68.3,61.529999999999994,60.93266666666667
2014-10-18,60.69,61.949999999999996,60.77933333333333
2014-10-19,57.68,62.138571428571424,60.09766666666667
2014-10-20,58.09,63.94714285714286,59.702
2014-10-21,68.64,64.77,59.82633333333333
2014-10-22,66.91,65.21142857142857,60.041000000000004
2014-10-23,59.0,62.758571428571436,60.144000000000005
2014-10-24,70.64,63.09285714285715,60.394
2014-10-25,59.83,62.970000000000006,60.25733333333333
2014-10-26,54.97,62.58285714285715,59.97233333333333
2014-10-27,61.22,63.029999999999994,60.090333333333334
2014-10-28,63.33,62.271428571428565,60.36666666666667
2014-10-29,70.56,62.792857142857144,60.88533333333333
2014-10-30,69.28,64.26142857142857,61.326
2014-10-31,52.14,61.61857142857143,61.26833333333334
2014-11-01,53.72,60.74571428571429,61.03833333333333
2014-11-02,56.47,60.959999999999994,60.80233333333333
2014-11-03,59.52,60.71714285714285,61.02433333333333
2014-11-04,60.99,60.38285714285714,61.255333333333326
2014-11-05,73.12,60.74857142857143,61.789
2014-11-06,66.42,60.339999999999996,62.242333333333335
2014-11-07,62.27,61.787142857142854,62.374
2014-11-08,58.02,62.401428571428575,61.849333333333334
2014-11-09,46.98,61.04571428571428,61.373333333333335
2014-11-10,55.53,60.47571428571429,61.29933333333334
2014-11-11,50.86,59.02857142857143,61.116
2014-11-12,75.38,59.35142857142858,62.114333333333335
2014-11-13,65.06,59.15714285714286,62.187000000000005
2014-11-14,63.52,59.33571428571429,62.177
2014-11-15,64.2,60.21857142857142,61.778000000000006
2014-11-16,52.07,60.94571428571429,61.236999999999995
2014-11-17,56.66,61.107142857142854,61.10266666666667
2014-11-18,60.96,62.55,61.212
2014-11-19,64.16,60.94714285714286,61.41433333333334
2014-11-20,55.87,59.6342857142857,60.98866666666667
2014-11-21,61.63,59.36428571428571,60.812666666666665
2014-11-22,67.7,59.864285714285714,61.102666666666664
2014-11-23,75.16,63.16285714285714,61.25333333333334
2014-11-24,68.49,64.85285714285713,61.541999999999994
2014-11-25,60.5,64.78714285714285,61.72633333333333
2014-11-26,60.35,64.24285714285715,61.69733333333333
2014-11-27,61.63,65.0657142857143,61.64066666666666
2014-11-28,63.07,65.27142857142857,61.391
2014-11-29,62.35,64.50714285714285,61.16
2014-11-30,58.73,62.160000000000004,61.379666666666665
2014-12-01,60.28,60.987142857142864,61.598333333333336
2014-12-02,55.72,60.30428571428571,61.57333333333334
2014-12-03,54.51,59.46999999999999,61.406333333333336
2014-12-04,64.87,59.93285714285714,61.53566666666667
2014-12-05,69.47,60.847142857142856,61.413999999999994
2014-12-06,65.25,61.261428571428574,61.375
2014-12-07,66.53,62.37571428571429,61.517
2014-12-08,69.7,63.72142857142857,61.90633333333333
2014-12-09,61.67,64.57142857142857,62.395999999999994
2014-12-10,59.98,65.35285714285715,62.544333333333334
2014-12-11,69.47,66.01,63.16466666666667
2014-12-12,64.27,65.26714285714286,62.794333333333334
2014-12-13,62.65,64.89571428571428,62.714000000000006
2015-01-21,64.68,64.63142857142857,62.75266666666666
2015-01-22,57.98,62.95714285714286,62.54533333333333
2015-01-23,58.17,62.457142857142856,62.748666666666665
2015-01-24,57.94,62.16571428571428,62.791333333333334
2015-01-25,65.36,61.57857142857142,62.938
2015-01-26,66.0,61.825714285714284,62.99933333333333
2015-01-27,65.48,62.230000000000004,63.31966666666666
2015-01-28,57.41,61.19142857142857,63.179
2015-01-29,60.39,61.535714285714285,62.93533333333333
2015-01-30,62.09,62.09571428571429,62.49966666666666
2015-01-31,63.59,62.90285714285715,62.336333333333336
2015-02-01,64.57,62.79,62.472
2015-02-02,55.3,61.26142857142857,62.303666666666665
2015-02-03,71.16,62.07285714285714,62.62133333333334
2015-02-04,70.11,63.88714285714286,62.855999999999995
2015-02-05,64.61,64.49,62.931333333333335
2015-02-06,55.46,63.542857142857144,62.82233333333333
2015-02-07,54.78,62.284285714285716,62.639
2015-02-08,69.58,63.0,63.101
2015-02-09,76.55,66.03571428571429,63.83566666666666
2015-02-10,75.68,66.68142857142857,64.196
2015-02-11,66.61,66.18142857142857,64.10066666666667
2015-02-12,70.56,67.03142857142858,64.27766666666668
2015-02-13,72.67,69.49,64.48233333333333
2015-02-14,67.7,71.33571428571429,64.41566666666667
2015-02-15,62.46,70.31857142857142,64.442
2015-02-16,68.68,69.19428571428571,64.732
2015-02-17,68.41,68.1557142857143,64.69666666666667
2015-02-18,65.33,67.97285714285714,64.732
2015-02-19,61.33,66.65428571428572,64.688
2015-02-20,67.77,65.95428571428572,64.791
2015-02-21,64.84,65.54571428571428,65.01966666666667
2015-02-22,70.64,66.71428571428571,65.43533333333333
2015-02-23,73.88,67.45714285714284,65.96666666666667
2015-02-24,63.14,66.70428571428572,65.89266666666667
2015-02-25,62.12,66.24571428571429,65.76333333333334
2015-02-26,67.21,67.08571428571427,65.821
2015-02-27,67.7,67.07571428571428,66.164
2015-02-28,66.46,67.30714285714285,66.36633333333333
2015-03-01,76.29,68.11428571428571,66.83966666666667
2015-03-02,60.54,66.20857142857143,66.738
2015-03-03,63.18,66.21428571428571,66.69166666666666
2015-03-04,56.62,65.42857142857143,66.73566666666667
2015-03-05,56.62,63.91571428571428,66.251
2015-03-06,67.96,63.95285714285715,66.17933333333333
2015-03-07,70.45,64.52285714285715,66.374
2015-03-08,67.32,63.24142857142857,66.76933333333334
2015-03-09,65.78,63.989999999999995,67.136
2015-03-10,72.56,65.33,67.23533333333333
2015-03-11,72.67,67.62285714285714,67.10600000000001
2015-03-12,66.04,68.96857142857144,66.78466666666667
2015-03-13,69.66,69.21142857142857,66.88633333333333
2015-03-14,76.66,70.09857142857143,67.08966666666667
2015-03-15,72.37,70.82000000000001,67.07966666666667
2015-03-16,63.82,70.54,66.95033333333333
2015-03-17,58.54,68.53714285714287,66.81966666666666
2015-03-18,63.89,67.28285714285714,66.66
2015-03-19,59.64,66.36857142857143,66.36766666666666
2015-03-20,60.28,65.02857142857142,66.19933333333333
2015-03-21,66.04,63.511428571428574,66.35633333333334
2015-03-22,65.66,62.55285714285714,66.286
2015-03-23,61.07,62.160000000000004,66.16033333333333
2015-03-24,71.73,64.04428571428572,66.19666666666667
2015-03-25,73.5,65.41714285714286,66.184
2015-03-26,71.99,67.18142857142858,66.479
2015-03-27,67.28,68.18142857142857,66.651
2015-03-28,65.02,68.03571428571429,66.578
2015-03-29,52.86,66.20714285714286,66.08333333333333
2015-03-30,54.21,65.22714285714287,65.675
2015-03-31,60.35,63.60142857142857,65.14366666666668
2015-04-01,67.59,62.75714285714286,65.37866666666667
2015-04-02,58.58,60.84142857142857,65.22533333333334
2015-04-03,61.82,60.06142857142857,65.39866666666667
2015-04-04,61.97,59.62571428571429,65.577
2015-04-05,51.8,59.47428571428571,65.03833333333334
2015-04-06,66.04,61.16428571428571,64.89133333333334
2015-04-07,67.81,62.230000000000004,64.90766666666667
2015-04-08,63.71,61.67571428571428,64.83866666666667
2015-04-09,67.62,62.96714285714285,64.674
2015-04-10,64.65,63.371428571428574,64.40666666666667
2015-04-11,55.15,62.39714285714285,64.04366666666667
2015-04-12,57.04,63.14571428571429,63.623000000000005
2015-04-13,69.05,63.57571428571429,63.36933333333334
2015-04-14,72.22,64.20571428571428,63.364333333333335
2015-04-15,64.91,64.37714285714286,63.400666666666666
2015-04-16,54.66,62.52571428571428,63.27133333333334
2015-04-17,63.1,62.30428571428571,63.245
2015-04-18,67.51,64.07000000000001,63.50733333333333
2015-04-19,64.72,65.16714285714285,63.65533333333333
2015-04-20,65.02,64.59142857142857,63.62133333333333
2015-04-21,78.77,65.52714285714286,64.05833333333334
2015-04-22,71.96,66.5342857142857,64.42133333333332
2015-04-23,70.86,68.84857142857143,64.39233333333333
2015-04-24,61.71,68.64999999999999,63.99933333333333
2015-04-25,61.03,67.72428571428571,63.634
2015-04-26,66.91,68.03714285714285,63.62166666666666
2015-04-27,67.28,68.36,63.696999999999996
2015-04-28,68.53,66.89714285714285,64.21933333333334
2015-04-29,61.14,65.35142857142857,64.45033333333333
2015-04-30,60.8,63.91428571428571,64.46533333333333
2015-05-01,65.14,64.40428571428572,64.38366666666667
2015-05-02,56.21,63.715714285714284,64.30466666666668
2015-05-03,58.24,62.47714285714286,64.18533333333333
2015-05-04,66.3,62.33714285714286,64.32966666666667
2015-05-05,71.77,62.800000000000004,64.99533333333333
2015-05-06,71.01,64.21,65.161
2015-05-07,61.03,64.24285714285715,64.935
2015-05-08,63.03,63.94142857142857,64.91233333333334
2015-05-09,61.26,64.66285714285713,64.70033333333333
2015-05-10,75.99,67.19857142857143,65.07833333333333
2015-05-11,67.28,67.33857142857143,65.48266666666666
2015-05-12,60.13,65.67571428571429,65.58566666666667
2015-05-13,67.17,65.12714285714286,65.523
2015-05-14,67.06,65.98857142857142,65.351
2015-05-15,62.16,65.86428571428571,65.25933333333334
2015-05-16,75.38,67.88142857142857,65.95
2015-05-17,74.1,67.61142857142856,66.31666666666666
2015-05-18,60.73,66.67571428571429,66.09066666666666
2015-05-19,53.99,65.79857142857142,65.733
2015-05-20,67.13,65.79285714285713,65.80333333333334
2015-05-21,61.29,64.96857142857144,65.22066666666666
2015-05-22,63.03,65.09285714285714,64.923
2015-05-23,65.29,63.651428571428575,64.73733333333332
2015-05-24,54.85,60.90142857142858,64.50866666666667
2015-05-25,63.44,61.28857142857144,64.589
2015-05-26,65.89,62.98857142857143,64.555
2015-05-27,59.0,61.82714285714286,64.279
2015-05-28,60.05,61.65,63.99633333333333
2015-05-29,68.64,62.45142857142857,64.24633333333334
2015-05-30,69.47,63.048571428571435,64.53533333333334
2015-05-31,50.45,62.42,64.04566666666666
2015-06-01,58.43,61.70428571428572,64.11966666666666
2015-06-02,60.99,61.00428571428571,64.21133333333333
2015-06-03,56.96,60.712857142857146,63.9
2015-06-04,73.54,62.64,63.958999999999996
2015-06-05,66.15,62.284285714285716,63.797000000000004
2015-06-06,59.11,60.80428571428571,63.733
2015-06-07,58.96,62.019999999999996,63.59733333333334
2015-06-08,71.28,63.855714285714285,63.931333333333335
2015-06-09,70.67,65.23857142857142,63.754000000000005
2015-06-10,55.76,65.06714285714285,63.370000000000005
2015-06-11,54.44,62.33857142857142,63.18033333333334
2015-06-12,55.79,60.85857142857143,62.801
2015-06-13,70.37,62.46714285714285,62.91133333333333
2015-06-14,50.29,61.228571428571435,62.51566666666666
2015-06-15,50.33,58.23571428571429,61.68066666666667
2015-06-16,67.43,57.77285714285715,61.458333333333336
2015-06-17,71.47,60.01714285714286,61.81633333333333
2015-06-18,71.8,62.49714285714286,62.410000000000004
2015-06-19,61.22,63.27285714285715,62.212999999999994
2015-06-20,55.98,61.21714285714285,62.035999999999994
