Date,exports_usd,imports_usd,exports_usd_MA7,exports_usd_MA30,imports_usd_MA7,imports_usd_MA30
2013-07-12,1197945.21,1058904.11,1250489.2371428572,1267237.443,1079158.5128571428,1077442.9226666666
2013-07-13,1334246.58,1027397.26,1242563.6014285716,1271894.9773333333,1079256.3599999999,1078698.6303333333
2013-07-14,1217808.22,1087671.23,1235714.2871428572,1273424.6576666667,1074461.8385714286,1082442.9223333334
2013-07-15,1173287.67,1137671.23,1234833.6614285714,1273835.6166666667,1064090.0185714287,1085616.4383333335
2013-07-16,1101369.86,1000684.93,1217123.2885714285,1271210.045666667,1041682.9728571429,1083721.4610000001
2013-07-17,1296575.34,1010958.9,1215851.2728571428,1274246.5753333333,1044911.9357142858,1079771.6893333334
2013-07-18,1158219.18,1215068.49,1211350.2942857144,1270022.831,1076908.0214285713,1082716.8946666669
2013-07-19,1113013.7,1232876.71,1199217.2214285715,1264977.169,1101761.25,1088105.0223333333
2013-07-20,1319863.01,1104794.52,1197162.4257142858,1268470.3196666664,1112818.0014285715,1090547.9446666667
2013-07-21,1365753.42,1041095.89,1218297.4542857143,1271278.5386666665,1106164.3814285714,1090639.269
2013-07-22,1327397.26,880136.99,1240313.1099999999,1270182.6483333332,1069373.7757142857,1086803.6526666668
2013-07-23,1278082.19,1099315.07,1265557.7285714285,1267694.0636666669,1083463.7957142857,1090707.7623333333
2013-07-24,1182191.78,1072602.74,1249217.22,1262397.26,1092270.0585714285,1088881.2783333333
2013-07-25,1227397.26,1086301.37,1259099.802857143,1252876.712,1073874.7557142857,1085753.4243333333
2013-07-26,1233561.64,1048630.14,1276320.9371428571,1251415.5246666668,1047553.8171428572,1081255.7076666667
2013-07-27,1200000.0,987671.23,1259197.6500000001,1248470.3193333335,1030821.9185714285,1076940.639
2013-07-28,1233561.64,851369.86,1240313.1099999999,1248333.333,1003718.2000000001,1067899.543
2013-07-29,1186301.37,886301.37,1220156.5542857142,1247328.7666666666,1004598.8257142856,1062922.374
2013-07-30,1254109.59,1001369.86,1216731.8971428573,1247168.9493333334,990606.6528571427,1057077.6250000002
2013-07-31,1207534.25,1030136.99,1220352.25,1241963.4699999997,984540.1171428572,1055981.7346666667
2013-08-01,1093835.62,1161643.84,1201272.0157142857,1238127.8536666667,995303.3271428571,1059041.0956666667
2013-08-02,1088356.16,1131506.85,1180528.3757142858,1237511.4149999998,1007142.8571428572,1057123.2873333334
2013-08-03,1141095.89,1066438.36,1172113.5028571428,1231552.511,1018395.3042857143,1056461.187
2013-08-04,1027397.26,1125342.47,1142661.4485714284,1217146.1183333334,1057534.2485714287,1061369.8630000001
2013-08-05,1213013.7,1120547.95,1146477.4957142856,1211255.7073333333,1090998.0457142857,1064497.717
2013-08-06,1202054.79,1152054.79,1139041.0957142857,1209132.4196666665,1112524.4642857143,1065525.114
2013-08-07,1186986.3,1121917.81,1136105.6742857143,1209383.5613333334,1125636.01,1062579.9086666668
2013-08-08,1171917.81,1084246.58,1147260.2728571428,1207602.7393333332,1114579.2585714287,1060136.9863333334
2013-08-09,1084246.58,990410.96,1146673.19,1200228.3103333334,1094422.702857143,1060205.4796666666
2013-08-10,1113013.7,957534.25,1142661.4485714287,1197671.2326666666,1078864.972857143,1059086.7583333333
2013-08-11,1013013.7,936301.37,1140606.6542857143,1191506.849,1051859.1014285714,1055000.0003333334
2013-08-12,1236301.37,939726.03,1143933.4642857143,1188242.0086666667,1026027.3985714286,1052077.626
2013-08-13,1113013.7,1023287.67,1131213.3085714285,1184748.858,1007632.0957142857,1049931.5073333334
2013-08-14,1015753.42,1071232.88,1106751.4685714287,1179497.7163333334,1000391.3914285714,1047716.8956666666
2013-08-15,1223287.67,1019863.01,1114090.02,1183561.6433333333,991193.7385714286,1048356.1649999999
2013-08-16,1342465.75,1084246.58,1150978.4728571428,1185091.3236666666,1004598.8271428571,1050799.0876666666
2013-08-17,1243150.68,1142465.75,1169569.47,1187922.3736666667,1031017.6128571428,1048378.9963333332
2013-08-18,1221917.81,1159589.04,1199412.9142857143,1191552.5106666668,1062915.8514285714,1045936.0740000001
2013-08-19,1215753.42,1090410.96,1196477.4928571428,1188082.191,1084442.27,1045456.622
2013-08-20,1283561.64,1129452.05,1220841.4842857143,1185342.465,1099608.61,1048401.8273333333
2013-08-21,1254109.59,1055479.45,1254892.3657142858,1182899.5426666667,1097358.12,1054246.576
2013-08-22,1187671.23,1183561.64,1249804.3028571426,1179885.844,1120743.6385714286,1057054.795
2013-08-23,1178767.12,1151369.86,1226418.7842857144,1179771.6886666669,1130332.6785714286,1059680.3656666665
2013-08-24,1169863.01,1013013.7,1215949.1171428573,1177853.8803333333,1111839.5285714285,1057237.4433333334
2013-08-25,1274657.53,939041.1,1223483.3628571427,1179223.7433333332,1080332.68,1053584.4753333332
2013-08-26,1216438.36,959589.04,1223581.2114285715,1179771.6886666666,1061643.8342857142,1052648.4023333334
2013-08-27,1163013.7,903424.66,1206360.0771428572,1177420.0906666666,1029354.2071428571,1054383.5623333333
2013-08-28,1171917.81,1079452.05,1194618.3942857145,1176940.6386666666,1032778.8642857142,1060821.9183333335
2013-08-29,1355479.45,1192465.75,1218590.9971428572,1180319.6339999998,1034050.88,1067191.7813333333
2013-08-30,1410958.9,984246.58,1251761.2514285713,1187100.4556666664,1010176.1257142856,1065662.101
2013-08-31,1317123.29,1002054.79,1272798.434285714,1194543.3779999998,1008610.5671428571,1060342.466
2013-09-01,1258219.18,1074657.53,1270450.0985714286,1200205.4786666667,1027984.3428571429,1058447.4886666667
2013-09-02,1282191.78,1057534.25,1279843.4442857143,1204908.675,1041976.5157142857,1058150.685
2013-09-03,1293835.62,986986.3,1298532.2900000003,1213789.9536666668,1053913.892857143,1053538.8126666667
2013-09-04,1252739.73,989041.1,1310078.2785714285,1215114.1546666666,1040998.0428571429,1049155.251
2013-09-05,1191095.89,994520.55,1286594.912857143,1214748.858,1012720.1571428571,1043904.1096666666
2013-09-06,1086301.37,1046575.34,1240215.2657142857,1211392.6936666665,1021624.2657142857,1041392.694
2013-09-07,1173287.67,1042465.75,1219667.32,1211438.3556666668,1027397.26,1039999.9996666667
2013-09-08,1219178.08,1149315.07,1214090.02,1215936.072333333,1038062.6228571429,1045296.8033333333
2013-09-09,1218493.15,1119863.01,1204990.2157142856,1219452.0540000002,1046966.7314285713,1050707.7619999999
2013-09-10,1327397.26,1171917.81,1209784.7357142859,1229931.506,1073385.5185714285,1058561.6433333333
2013-09-11,1281506.85,1146575.34,1213894.3242857142,1231438.3553333334,1095890.41,1065456.6203333333
2013-09-12,1289041.1,1183561.64,1227886.4971428572,1237305.9353333332,1122896.28,1070799.0860000001
2013-09-13,1258219.18,1055479.45,1252446.184285714,1245388.127333333,1124168.2957142857,1070273.9716666667
2013-09-14,1353424.66,1117808.22,1278180.0399999998,1249726.027,1134931.505714286,1073538.812
2013-09-15,1334246.58,1141095.89,1294618.397142857,1249452.0546666668,1133757.3371428573,1075433.789
2013-09-16,1171917.81,1065753.42,1287964.7771428574,1247077.6256666668,1126027.3957142856,1072876.7113333333
2013-09-17,1278082.19,1102739.73,1280919.7671428572,1248949.7716666667,1116144.8128571429,1070981.7343333333
2013-09-18,1286301.37,1102739.73,1281604.6985714287,1251301.37,1109882.582857143,1071392.6933333334
2013-09-19,1305479.45,1106164.38,1283953.0342857144,1252031.9636666665,1098825.8314285714,1070616.4376666667
2013-09-20,1213698.63,1091095.89,1277592.9557142856,1250684.9316666669,1103913.8942857143,1071803.6523333334
2013-09-21,1103424.66,1209589.04,1241878.67,1247876.7126666666,1117025.44,1072671.2323333332
2013-09-22,1202739.73,1062328.77,1223091.9771428572,1248675.7996666667,1105772.994285714,1069703.196
2013-09-23,1208904.11,1102739.73,1228375.7342857143,1249977.1696666668,1111056.7528571428,1072694.0636666666
2013-09-24,1167808.22,1140410.96,1212622.31,1246415.526,1116438.357142857,1079406.3923333334
2013-09-25,1295890.41,1036986.3,1213992.1728571428,1249063.9276666667,1107045.01,1081986.301
2013-09-26,1217808.22,1093150.68,1201467.7114285715,1250890.4116666666,1105185.91,1088310.5016666667
2013-09-27,1028082.19,1015068.49,1174951.0771428572,1246095.891,1094324.852857143,1086164.3830000001
2013-09-28,1256849.32,1104109.59,1196868.8857142858,1242808.22,1079256.3599999999,1083219.1776666667
2013-09-29,1374657.53,1250684.93,1221428.5714285714,1241598.1743333335,1106164.382857143,1092100.456
2013-09-30,1306849.32,1239041.1,1235420.7442857143,1241255.7086666669,1125636.0071428572,1099999.9996666666
2013-10-01,1292465.75,1058219.18,1253228.9628571428,1242397.2610000002,1113894.3242857142,1099452.0546666665
2013-10-02,1262328.77,953424.66,1248434.4428571428,1241735.1606666667,1101956.9471428571,1095981.7349999999
2013-10-03,1264383.56,1091780.82,1255088.0628571429,1240753.4253333332,1101761.2528571428,1099474.8856666668
2013-10-04,1147260.27,1034931.51,1272113.5028571428,1237237.4433333331,1104598.8271428572,1101004.566
2013-10-05,1182876.71,1097945.21,1261545.9871428572,1236963.4706666665,1103718.2014285713,1104452.0546666668
2013-10-06,1266438.36,1007534.25,1246086.1057142857,1242968.037,1068982.39,1103150.685
2013-10-07,1250684.93,1206164.38,1238062.6214285714,1245547.9456666666,1064285.7157142856,1108607.306
2013-10-08,1158904.11,1172602.74,1218982.3871428573,1243538.8133333335,1080626.2242857143,1109383.5616666665
2013-10-09,1218493.15,1238356.16,1212720.1557142858,1243538.8133333332,1121330.7242857143,1113333.3333333333
2013-10-10,1278082.19,1213698.63,1214677.102857143,1241894.9776666665,1138747.5542857142,1114726.0273333332
2013-10-11,1252739.73,1236301.37,1229745.597142857,1240936.0736666664,1167514.677142857,1117716.895
2013-10-12,1028767.12,1109589.04,1207729.9414285715,1232260.2743333334,1169178.0814285714,1115251.1416666666
2013-10-13,1158219.18,989726.03,1192270.0585714285,1228926.941,1166634.05,1113059.361
2013-10-14,1132876.71,999315.07,1175440.3128571429,1221575.3426666667,1137084.1485714286,1109109.5893333333
2013-10-15,1312328.77,1056164.38,1197358.1214285714,1220844.749,1120450.097142857,1106278.5389999999
2013-10-16,1301369.86,1068493.15,1209197.6514285714,1225159.8173333332,1096183.9528571428,1106369.8633333335
2013-10-17,1227397.26,1032876.71,1201956.9471428574,1223470.3196666667,1070352.25,1104041.096
2013-10-18,1326712.33,1109589.04,1212524.4614285715,1224817.3516666666,1052250.4885714285,1104269.4063333333
2013-10-19,1219863.01,1123972.6,1239823.8742857142,1221963.4703333334,1054305.2828571429,1104863.0136666666
2013-10-20,1250684.93,1125342.47,1253033.2671428572,1223196.3469999998,1073679.0599999998,1106004.5663333335
2013-10-21,1023287.67,1191095.89,1237377.69,1220525.114,1101076.32,1105388.128
2013-10-22,1100000.0,1230821.92,1207045.0085714287,1217100.4563333332,1126027.397142857,1111004.5663333333
2013-10-23,1235616.44,1202739.73,1197651.662857143,1217990.8673333332,1145205.48,1114337.8996666665
2013-10-24,1167123.29,1144520.55,1189041.0957142857,1217968.0363333332,1161154.6,1114474.8860000002
2013-10-25,1220547.95,1269863.01,1173874.7557142857,1215456.621,1184050.8814285714,1122237.443
2013-10-26,1301369.86,1185616.44,1185518.5914285714,1218242.0089999998,1192857.1442857143,1125319.635
2013-10-27,1260273.97,1139726.03,1186888.4542857143,1225981.7349999999,1194911.9385714286,1129474.886333333
2013-10-28,1238356.16,1120547.95,1217612.5242857144,1225365.2963333332,1184833.6614285712,1130022.8316666665
2013-10-29,1277397.26,957534.25,1242954.99,1222123.2873333332,1145792.5657142855,1120251.1423333331
2013-10-30,1226712.33,1113698.63,1241682.9742857143,1219452.0543333332,1133072.4085714284,1116073.06
2013-10-31,1147945.21,1089041.1,1238943.2485714287,1214634.703,1125146.7728571428,1117100.4573333333
2013-11-01,1202739.73,1074657.53,1236399.2171428571,1212648.4016666668,1097260.275714286,1121141.553
2013-11-02,1235616.44,1144520.55,1227005.8714285714,1211689.4976666667,1091389.4342857143,1122899.544
2013-11-03,1178082.19,1114383.56,1215264.1885714286,1212716.895,1087769.0814285714,1125547.9456666666
2013-11-04,1077397.26,1112328.77,1192270.06,1209200.9133333336,1086594.912857143,1126027.3976666667
2013-11-05,1206164.38,1086986.3,1182093.9342857143,1207191.7806666668,1105088.0628571429,1128675.7993333333
2013-11-06,1200000.0,1156164.38,1178277.887142857,1205502.283,1111154.5985714286,1127009.1326666665
2013-11-07,1135616.44,974657.53,1176516.6342857142,1204726.0273333332,1094814.0885714286,1120410.959
2013-11-08,1150000.0,911643.84,1168982.387142857,1202442.9223333332,1071526.4185714286,1109520.5483333333
2013-11-09,1136301.37,1228082.19,1154794.52,1197716.895,1083463.7957142857,1110000.0003333334
2013-11-10,1159589.04,1257534.25,1152152.6414285714,1194611.8720000002,1103913.8942857143,1110707.763
2013-11-11,1127397.26,1169863.01,1159295.4985714287,1197899.5433333332,1112133.0714285714,1112716.8953333334
2013-11-12,1176712.33,1121917.81,1155088.0628571429,1198515.9816666665,1117123.2871428572,1117123.288
2013-11-13,1247945.21,1043150.68,1161937.3785714286,1202351.5983333332,1100978.472857143,1118584.475
2013-11-14,1164383.56,1133561.64,1166046.9671428571,1197420.0913333334,1123679.06,1121164.3836666667
2013-11-15,1175342.47,1213013.7,1169667.32,1193219.1783333335,1166731.897142857,1125981.7353333333
2013-11-16,1130821.92,1132876.71,1168884.5414285716,1190000.0003333332,1153131.1142857142,1129315.0686666667
2013-11-17,1324657.53,1060273.97,1192465.7542857141,1189931.507,1124951.0742857144,1127671.2329999998
2013-11-18,1403424.66,1209589.04,1231898.24,1196050.2286666667,1130626.2214285715,1130525.1143333332
2013-11-19,1341095.89,1156849.32,1255381.6057142857,1199063.9273333333,1135616.4371428571,1131575.3426666667
2013-11-20,1150684.93,1060958.9,1241487.2799999998,1203310.5026666666,1138160.4685714284,1127237.443
2013-11-21,1159589.04,1073972.6,1240802.3485714286,1205296.804,1129647.7485714287,1122009.1323333334
2013-11-22,1015753.42,1092465.75,1218003.9128571427,1197968.0366666666,1112426.612857143,1118333.3329999999
2013-11-23,1198630.14,1119863.01,1227690.8014285713,1199018.2650000001,1110567.5128571428,1117511.415
2013-11-24,1166438.36,1073287.67,1205088.0628571429,1197214.612,1112426.612857143,1110958.9036666667
2013-11-25,1050000.0,1126712.33,1154598.8257142857,1188835.6166666667,1100587.082857143,1108995.4333333333
2013-11-26,1117123.29,1167808.22,1122602.74,1184063.9273333333,1102152.64,1109931.5063333334
2013-11-27,1600000.0,1050000.0,1186790.607142857,1196118.7219999998,1100587.082857143,1107579.908
2013-11-28,1173287.67,1071917.81,1188747.5542857144,1192648.4023333334,1100293.5414285713,1111392.6933333331
2013-11-29,1285616.44,980136.99,1227299.4142857143,1194611.8726666667,1084246.5757142857,1106940.6386666666
2013-11-30,1132876.71,1084246.58,1217906.0671428572,1194109.5893333333,1079158.5142857141,1106780.8213333334
2013-12-01,1242465.75,989041.1,1228767.1228571427,1195433.7899999998,1067123.29,1103926.9403333333
2013-12-02,1313698.63,960273.97,1266438.3557142857,1198036.5296666666,1043346.3814285714,1097785.3876666666
2013-12-03,1299315.07,1062328.77,1292465.7528571428,1202077.6256666668,1028277.8885714287,1096050.228
2013-12-04,1160273.97,1227397.26,1229647.7485714287,1204840.1826666668,1053620.3542857144,1099885.8443333334
2013-12-05,1236986.3,1247945.21,1238747.5528571426,1205867.5799999998,1078767.1257142858,1105251.1413333334
2013-12-06,1317123.29,1257534.25,1243248.5314285716,1209771.6896666666,1118395.3057142857,1108630.1369999999
2013-12-07,1278767.12,967123.29,1264090.0185714287,1214543.3790000002,1101663.4071428573,1108378.9956666667
2013-12-08,1246575.34,1019178.08,1264677.102857143,1217762.557,1105968.69,1111963.4703333334
2013-12-09,1173287.67,1089041.1,1244618.3942857143,1218995.4336666665,1124363.9942857143,1107328.7673333334
2013-12-10,1284931.51,1202739.73,1242563.5999999999,1223173.5159999998,1144422.7028571428,1105502.2833333334
2013-12-11,1276027.4,1077397.26,1259099.8042857144,1228127.854,1122994.1314285714,1102420.0916666666
2013-12-12,1327397.26,1071232.88,1272015.6557142858,1233150.685,1097749.5128571428,1100730.594
2013-12-13,1330136.99,1071232.88,1273874.755714286,1235890.411,1071135.0314285713,1101666.6673333333
2014-01-09,1600000.0,1400000.0,1319765.167142857,1250410.959,1132974.5614285714,1110547.946
2014-01-10,1600000.0,1400000.0,1370254.4042857143,1264566.2100000002,1187377.6928571428,1116780.8226666667
2014-01-11,1600000.0,1400000.0,1431213.3085714285,1280205.4793333334,1231800.392857143,1125684.9323333332
2014-01-12,1600000.0,1400000.0,1476223.092857143,1289383.5616666668,1259980.4314285715,1137009.1333333333
2014-01-13,1600000.0,1400000.0,1522504.892857143,1295936.073,1306066.5371428572,1143356.1653333334
2014-01-14,1600000.0,1400000.0,1561448.1414285714,1304566.2100000002,1353033.2685714285,1151461.188
2014-01-15,1600000.0,1400000.0,1600000.0,1319543.3790000002,1400000.0,1162762.5579999997
2014-01-16,1600000.0,1400000.0,1600000.0,1334223.7443333336,1400000.0,1173630.1379999998
2014-01-17,1600000.0,1400000.0,1600000.0,1353698.6303333335,1400000.0,1183881.2796666664
2014-01-21,1193835.62,1106164.38,1541976.517142857,1353538.813,1358023.482857143,1183424.6586666666
2014-01-22,1171232.88,1112328.77,1480724.0714285714,1353698.6303333335,1316927.592857143,1184726.0286666667
2014-01-23,1263013.7,1166438.36,1432583.1714285712,1360799.087,1283561.6442857143,1186050.2296666666
2014-01-24,1283561.64,1326027.4,1387377.6914285715,1366347.0320000001,1272994.1300000001,1191324.2023333334
2014-01-25,1345890.41,1121232.88,1351076.3214285714,1357876.7123333334,1233170.2557142857,1193698.6316666668
2014-01-26,1359589.04,1389041.1,1316731.8985714284,1364086.7580000001,1231604.6985714287,1204269.4079999998
2014-01-27,1151369.86,1213698.63,1252641.8785714284,1359611.8720000002,1204990.2171428571,1212054.796
2014-01-28,1213698.63,946575.34,1255479.4514285715,1362305.936,1182191.7828571429,1207465.7546666667
2014-01-29,1209589.04,1037671.23,1260958.902857143,1361210.045666667,1171526.4200000002,1209086.759
2014-01-30,1234931.51,1000684.93,1256947.1614285714,1358584.475,1147847.3585714286,1210433.791
2014-01-31,1183561.64,1101369.86,1242661.447142857,1354726.0273333334,1115753.4242857143,1211735.1606666667
2014-02-01,1250000.0,1126712.33,1228962.8171428572,1357716.895,1116536.2028571428,1208378.9963333334
2014-02-02,1354109.59,1078082.19,1228180.0385714285,1361621.0046666667,1072113.5014285713,1202716.8956666668
2014-02-03,1105479.45,1065068.49,1221624.2657142857,1354566.2100000002,1050880.6242857142,1196301.3703333333
2014-02-04,1205479.45,1088356.16,1220450.097142857,1352123.2876666666,1071135.0271428572,1200342.4660000002
2014-02-05,1223972.6,1154109.59,1222504.8914285714,1351369.8630000001,1087769.0785714285,1204840.1829999997
2014-02-06,1169863.01,1223287.67,1213209.3914285714,1351255.7076666667,1119569.47,1209315.0686666667
2014-02-07,1302054.79,1267808.22,1230136.9842857143,1351826.4836666668,1143346.3785714286,1211484.0183333333
2014-02-08,1350684.93,1132876.71,1244520.5457142857,1354315.068,1144227.0042857141,1213333.3333333333
2014-02-09,1251369.86,1095205.48,1229843.4414285715,1351780.8213333334,1146673.1885714286,1214132.4200000002
2014-02-10,1316438.36,1044520.55,1259980.4285714286,1351324.2003333333,1143737.7685714285,1213242.009
2014-02-11,1382191.78,1141095.89,1285225.0471428572,1344063.9263333334,1151272.0157142857,1204611.8720000002
2014-02-12,1343150.68,1233561.64,1302250.4871428572,1335502.2823333333,1162622.3085714285,1199063.9266666668
2014-02-13,1233561.64,1359589.04,1311350.2914285713,1323287.6703333333,1182093.9328571428,1197716.8946666669
2014-02-14,1144520.55,1295890.41,1288845.4000000001,1308105.0219999999,1186105.6742857143,1194246.575
2014-02-15,1172602.74,1243150.68,1263405.087142857,1293858.4466666665,1201859.0985714286,1189018.2643333334
2014-02-16,1295205.48,1233561.64,1269667.3185714285,1283698.629333333,1221624.2642857141,1183470.319
2014-02-17,1180821.92,1145205.48,1250293.5414285713,1269726.0266666666,1236007.8257142857,1174977.1683333335
2014-02-18,1178082.19,1208219.18,1221135.0285714285,1255662.0996666665,1245596.8671428573,1168584.4743333336
2014-02-19,1308904.11,1091095.89,1216242.6614285712,1245958.903333333,1225244.6171428568,1158287.670666667
2014-02-20,1312328.77,1050684.93,1227495.1085714286,1249908.675,1181115.4585714287,1156438.3556666668
2014-02-21,1319863.01,1171917.81,1252544.0314285716,1254863.0126666664,1163405.087142857,1158424.657
2014-02-22,1382876.71,1065753.42,1282583.17,1258858.4463333334,1138062.6214285714,1155068.4923333332
2014-02-23,1329452.05,1002054.79,1287475.5371428572,1260388.1266666665,1104990.2142857143,1144269.4053333332
2014-02-24,1148630.14,998630.14,1282876.7114285715,1253812.7843333331,1084050.8800000001,1140182.6473333335
2014-02-25,1320547.95,1060273.97,1303228.9628571428,1252511.4146666666,1062915.85,1129223.743
2014-02-26,1175342.47,1092465.75,1284148.7285714285,1253310.5016666665,1063111.5442857142,1125182.6469999999
2014-02-27,1346575.34,1147260.27,1289041.0957142857,1257739.7253333335,1076908.0214285715,1131872.1446666666
2014-02-28,1202739.73,1114383.56,1272309.1985714287,1257511.4149999998,1068688.8428571427,1134429.2223333335
2014-03-01,1193835.62,1148630.14,1245303.3285714283,1256141.552,1080528.3742857142,1139360.7293333334
2014-03-02,1308904.11,1206849.32,1242367.9085714284,1260319.6343333335,1109784.7357142859,1142876.7113333335
2014-03-03,1215068.49,1146575.34,1251859.1014285716,1259155.2506666665,1130919.7642857141,1143538.8116666668
2014-03-04,1166438.36,995205.48,1229843.4457142858,1252899.543,1121624.2657142857,1140776.2546666667
2014-03-05,1165753.42,1030136.99,1228473.5814285714,1254908.6753333332,1112720.157142857,1139611.8713333334
2014-03-06,1289041.1,963013.7,1220254.4042857143,1257694.0636666669,1086399.2185714287,1135433.7893333333
2014-03-07,1004794.52,1028082.19,1191976.5171428572,1250388.1276666666,1074070.4514285715,1131232.876
2014-03-08,1208904.11,1000000.0,1194129.1585714286,1251689.4976666667,1052837.5742857144,1123789.9536666668
2014-03-09,1373287.67,1027397.26,1203326.81,1254063.927,1027201.5657142857,1115776.255
2014-03-10,1238356.16,1111643.84,1206653.6199999999,1250319.6346666666,1022211.3514285714,1115068.4926666666
2014-03-11,1304794.52,970547.95,1226418.7857142857,1252100.4566666665,1018688.8471428572,1110913.2416666667
2014-03-12,1270547.95,1119863.01,1241389.4328571428,1250570.7763333332,1031506.8499999999,1113424.6570000001
2014-03-13,1254109.59,1113013.7,1236399.2171428571,1246301.3699999999,1052935.4214285715,1112488.584
2014-03-14,1226712.33,1109589.04,1268101.7614285715,1242420.0916666666,1064579.2571428572,1108356.1639999999
2014-03-15,1299315.07,1091095.89,1281017.6128571427,1244611.8726666667,1077592.9557142856,1099406.3923333334
2014-03-16,1255479.45,956164.38,1264187.8671428573,1248310.5026666666,1067416.8299999998,1088082.1913333333
2014-03-17,1054794.52,1230821.92,1237964.7757142857,1244383.562,1084442.27,1087671.2326666666
2014-03-18,1215753.42,1039726.03,1225244.6185714286,1241735.1600000001,1094324.852857143,1081210.0456666665
2014-03-19,1017123.29,1092465.75,1189041.0957142857,1236278.539,1090410.9585714287,1079452.0546666665
2014-03-20,1136986.3,1243835.62,1172309.1971428571,1234908.676,1109099.8042857142,1080639.2693333332
2014-03-21,1336986.3,1250684.93,1188062.6214285714,1235844.7490000003,1129256.3599999999,1085958.904
2014-03-22,1354109.59,1174657.53,1195890.41,1237237.443,1141193.7371428572,1090091.324
2014-03-23,1149315.07,1063698.63,1180724.07,1231552.5116666667,1156555.7728571428,1086484.018
2014-03-24,1222602.74,936986.3,1204696.672857143,1226210.046,1114579.255714286,1082191.7806666668
2014-03-25,1458219.18,1186986.3,1239334.6385714286,1230502.2836666668,1135616.4371428571,1088356.1643333333
2014-03-26,1184246.58,1197945.21,1263209.3942857143,1231689.4983333335,1150684.9314285715,1095000.0
2014-03-27,1184931.51,1063013.7,1270058.7100000002,1227168.9503333333,1124853.2285714285,1095091.3243333334
2014-03-28,1234931.51,1191780.82,1255479.4542857143,1229155.2516666667,1116438.3557142857,1098401.8266666667
2014-03-29,1130821.92,1182876.71,1223581.2157142856,1221963.471,1117612.5242857144,1099589.0413333334
2014-03-30,1130821.92,1063698.63,1220939.337142857,1219566.2106666667,1117612.5242857144,1097899.5436666668
2014-03-31,1249315.07,1180821.92,1224755.3842857142,1221415.5256666667,1152446.184285714,1098972.603
2014-04-01,1164383.56,1089041.1,1182778.8671428573,1216598.1739999999,1138454.0128571428,1095045.6623333334
2014-04-02,1397260.27,1095890.41,1213209.3942857143,1222671.2333333334,1123874.7557142857,1093356.1646666666
2014-04-03,1365068.49,1090410.96,1238943.2485714287,1229292.2376666667,1127788.6500000001,1096529.6806666667
2014-04-04,1176712.33,1086986.3,1230626.222857143,1229657.5346666665,1112818.0042857144,1098424.6576666667
2014-04-05,1263698.63,1124657.53,1249608.6099999999,1228812.7856666667,1104500.9785714285,1103812.7853333333
2014-04-06,1100000.0,1128082.19,1245205.4785714285,1231986.3016666665,1113698.6300000001,1107146.1186666668
2014-04-07,1182191.78,1082876.71,1235616.4371428571,1231095.8906666667,1099706.4571428571,1109908.6756666666
2014-04-08,1205479.45,986986.3,1241487.2785714285,1225502.2833333334,1085127.2,1108561.6436666667
2014-04-09,1400000.0,915753.42,1241878.6685714286,1230890.4113333332,1059393.3442857142,1102031.963
2014-04-10,1368493.15,1108219.18,1242367.9057142858,1233013.6990000003,1061937.3757142855,1106621.004
2014-04-11,1035616.44,1155479.45,1222211.3499999999,1225182.6486666666,1071722.1114285714,1107808.2186666667
2014-04-12,1240410.96,1118493.15,1218884.5400000003,1224726.0276666668,1070841.4857142859,1107990.8669999999
2014-04-13,1354794.52,1193835.62,1255283.7571428572,1228995.434,1080234.832857143,1110799.0863333333
2014-04-14,1310958.9,1102739.73,1273679.06,1229383.5616666665,1083072.407142857,1111187.2143333333
2014-04-15,1182191.78,971232.88,1270352.25,1226940.6393333334,1080821.9185714286,1111689.4976666667
2014-04-16,1045205.48,1187671.23,1219667.3185714285,1226621.0046666667,1119667.32,1110251.1413333332
2014-04-17,1335616.44,1126712.33,1214970.6457142856,1230616.4386666666,1122309.1985714287,1113150.6846666667
2014-04-18,1326027.4,1067808.22,1256457.9257142858,1240913.2423333332,1109784.7371428572,1112328.767
2014-04-19,1281506.85,1043835.62,1262328.767142857,1245730.594,1099119.3757142858,1105662.1003333335
2014-04-20,1307534.25,1130136.99,1255577.3,1244748.859,1090019.5714285714,1101643.8356666667
2014-04-21,1164383.56,1031506.85,1234637.9657142856,1238424.658,1079843.4457142858,1096872.1463333333
2014-04-22,1249315.07,1105479.45,1244227.0071428572,1241757.9913333333,1099021.5271428572,1098264.8403333335
2014-04-23,1243835.62,1134931.51,1272602.7414285715,1242465.754,1091487.2814285713,1104863.014
2014-04-24,1324657.53,976027.4,1271037.1828571428,1238013.699,1069960.862857143,1097831.0506666666
2014-04-25,1345205.48,1125342.47,1273776.9085714289,1243378.9956666667,1078180.0414285713,1095410.9593333334
2014-04-26,1343150.68,1095205.48,1282583.17,1248652.9679999999,1085518.592857143,1096484.0186666667
2014-04-27,1213698.63,1063698.63,1269178.0814285714,1247945.2053333332,1076027.3985714284,1092214.6123333334
2014-04-28,1191095.89,1087671.23,1272994.1285714286,1249954.3376666668,1084050.8814285714,1089041.0963333333
2014-04-29,1149315.07,1174657.53,1258708.4142857143,1250570.776,1093933.4642857143,1092739.7263333334
2014-04-30,1269863.01,1181506.85,1262426.6128571427,1251255.7073333333,1100587.0842857142,1092762.5573333332
2014-05-01,1252054.79,1129452.05,1252054.7928571426,1254178.0816666665,1122504.8914285714,1094109.589
